anno,PROVINCIA,COMUNE,ISTAT_COD,ISTAT_RER,ISTAT_PROV,ISTAT_COM,LATITUDE,LONGITUDE,Abitanti,RD(kg),RI(kg),RU(kg),RD(%),RI(kg/ab),RU(kg/ab)
2015,RN,MORCIANO DI ROMAGNA,8099011,8,99,11,43.91361,12.653741,7043,2609383,1165190,3774573,69.1,165,536
2016,RN,MORCIANO DI ROMAGNA,8099011,8,99,11,43.91361,12.653741,7017,2394739,1280150,3674889,65.2,182,524
2010,RN,RICCIONE,8099013,8,99,13,43.996961,12.645739,35780,17571767,19170361,36742128,47.8,536,1027
2011,RN,RICCIONE,8099013,8,99,13,43.996961,12.645739,35862,19466427,15961693,35428120,54.9,445,988
2012,RN,RICCIONE,8099013,8,99,13,43.996961,12.645739,35754,18600553,15077612,33678165,55.2,422,942
2013,RN,RICCIONE,8099013,8,99,13,43.996961,12.645739,35472,18457384,14345415,32802799,56.3,404,925
2014,RN,RICCIONE,8099013,8,99,13,43.996961,12.645739,35462,19701563,14205670,33907233,58.1,401,956
2015,RN,RICCIONE,8099013,8,99,13,43.996961,12.645739,35353,18880664,14254820,33135484,57.0,403,937
2016,RN,RICCIONE,8099013,8,99,13,43.996961,12.645739,35379,18679959,14567184,33247143,56.2,412,940
2010,RN,RIMINI,8099014,8,99,14,44.038828,12.530479,143310,63689064,61442608,125131672,50.9,429,873
2011,RN,RIMINI,8099014,8,99,14,44.038828,12.530479,144545,70220680,49489280,119709960,58.7,342,828
2012,RN,RIMINI,8099014,8,99,14,44.038828,12.530479,146943,71553934,46711143,118265077,60.5,318,805
2013,RN,RIMINI,8099014,8,99,14,44.038828,12.530479,147215,73831404,44692749,118524153,62.3,304,805
2014,RN,RIMINI,8099014,8,99,14,44.038828,12.530479,147971,74235892,43268902,117504794,63.2,292,794
2015,RN,RIMINI,8099014,8,99,14,44.038828,12.530479,148527,67402749,42781546,110184295,61.2,288,742
2016,RN,RIMINI,8099014,8,99,14,44.038828,12.530479,149403,68936158,42258223,111194381,62.0,283,744
2010,RN,SALUDECIO,8099015,8,99,15,43.885377,12.678985,2998,566531,609455,1175986,48.2,203,392
2011,RN,SALUDECIO,8099015,8,99,15,43.885377,12.678985,3091,636677,596881,1233558,51.6,193,399
2012,RN,SALUDECIO,8099015,8,99,15,43.885377,12.678985,3124,706620,613520,1320140,53.5,196,423
2013,RN,SALUDECIO,8099015,8,99,15,43.885377,12.678985,3106,688977,665505,1354482,50.9,214,436
2014,RN,SALUDECIO,8099015,8,99,15,43.885377,12.678985,3121,837503,684190,1521693,55.0,219,488
2015,RN,SALUDECIO,8099015,8,99,15,43.885377,12.678985,3117,856652,661579,1518231,56.4,212,487
2016,RN,SALUDECIO,8099015,8,99,15,43.885377,12.678985,3079,1018567,751805,1770372,57.5,244,575
2010,RN,SAN CLEMENTE,8099016,8,99,16,43.93124,12.631906,5164,1828989,909941,2738930,66.8,176,530
2011,RN,SAN CLEMENTE,8099016,8,99,16,43.93124,12.631906,5403,1713922,1165340,2879262,59.5,216,533
2012,RN,SAN CLEMENTE,8099016,8,99,16,43.93124,12.631906,5519,1745351,1147290,2892641,60.3,208,524
2013,RN,SAN CLEMENTE,8099016,8,99,16,43.93124,12.631906,5551,1775955,1106926,2882881,61.6,199,519
2014,RN,SAN CLEMENTE,8099016,8,99,16,43.93124,12.631906,5583,1949255,1113285,3062540,63.6,199,549
2015,RN,SAN CLEMENTE,8099016,8,99,16,43.93124,12.631906,5586,1948847,1094350,3043197,64.0,196,545
2016,RN,SAN CLEMENTE,8099016,8,99,16,43.93124,12.631906,5535,1952030,1079260,3031290,64.4,195,548
2010,RN,SAN GIOVANNI IN MARIGNANO,8099017,8,99,17,43.934994,12.70659,9093,3850591,2466431,6317022,61.0,271,695
2011,RN,SAN GIOVANNI IN MARIGNANO,8099017,8,99,17,43.934994,12.70659,9100,4329962,2583728,6913690,62.6,284,760
2012,RN,SAN GIOVANNI IN MARIGNANO,8099017,8,99,17,43.934994,12.70659,9296,3865848,2426389,6292237,61.4,261,677
2013,RN,SAN GIOVANNI IN MARIGNANO,8099017,8,99,17,43.934994,12.70659,9314,3920157,2411287,6331444,61.9,259,680
2014,RN,SAN GIOVANNI IN MARIGNANO,8099017,8,99,17,43.934994,12.70659,9338,4283136,2430671,6713807,63.8,260,719
2015,RN,SAN GIOVANNI IN MARIGNANO,8099017,8,99,17,43.934994,12.70659,9423,4573170,2444279,7017449,65.2,259,745
2016,RN,SAN GIOVANNI IN MARIGNANO,8099017,8,99,17,43.934994,12.70659,9360,4895442,1986349,6881791,71.1,212,735
2010,RN,SANTARCANGELO DI ROMAGNA,8099018,8,99,18,44.052415,12.43557,21415,13351124,5264446,18615570,71.7,246,869
2011,RN,SANTARCANGELO DI ROMAGNA,8099018,8,99,18,44.052415,12.43557,21548,13998684,4801708,18800392,74.5,223,872
2012,RN,SANTARCANGELO DI ROMAGNA,8099018,8,99,18,44.052415,12.43557,21921,12574156,4811418,17385574,72.3,219,793
